"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cers62",0.000233825935354741,1.11231249805624,0.714,0.492,1,"7","Cers6"
"Camk1d2",0.000270337588503199,0.411366643774797,0.952,0.781,1,"7","Camk1d"
"Bcl11a1",0.000278771934060382,0.92450613852549,0.524,0.26,1,"7","Bcl11a"
"Ly6h1",0.000287096998303015,0.684847008330705,0.905,0.688,1,"7","Ly6h"
"Tnfrsf19",0.00030770556498557,1.55721751023825,0.262,0.094,1,"7","Tnfrsf19"
"Bhlhb9",0.000313836077413646,1.64984205660437,0.286,0.11,1,"7","Bhlhb9"
"Ppp1r12b",0.000321282629064335,0.933669611313687,0.714,0.547,1,"7","Ppp1r12b"
"Zdhhc142",0.000342714678334402,0.787521322560704,0.714,0.458,1,"7","Zdhhc14"
"Tef",0.0003519769739524,1.26966078527039,0.571,0.346,1,"7","Tef"
"Sema5b",0.000354940753427919,1.62836635119846,0.262,0.098,1,"7","Sema5b"
"Rtn1",0.000357699954914636,0.57404348802991,1,0.94,1,"7","Rtn1"
"Gpm6b1",0.000361827984928439,1.45479932815422,0.452,0.255,1,"7","Gpm6b"
"Pak7",0.000368592189809938,0.93161302501975,0.643,0.488,1,"7","Pak7"
"Stac21",0.000370804939934086,1.36277018966187,0.31,0.125,1,"7","Stac2"
"Nt5dc3",0.000374142768252964,1.52327017831491,0.31,0.125,1,"7","Nt5dc3"
"Derl2",0.000403151985966498,1.68650052718322,0.262,0.098,1,"7","Derl2"
"Arhgef21",0.000415008368193313,1.11716867817583,0.476,0.252,1,"7","Arhgef2"
"Xylt11",0.000438017812985567,1.10730496968095,0.548,0.307,1,"7","Xylt1"
"Crtac11",0.000581409796714218,1.32987481154777,0.452,0.234,1,"7","Crtac1"
"Ccdc1871",0.000588203460663915,1.73748445590202,0.31,0.137,1,"7","Ccdc187"
"Nrcam1",0.000590735881651721,0.664986632522925,0.81,0.689,1,"7","Nrcam"
"Fam184a",0.000595410560700398,1.15511906666691,0.595,0.408,1,"7","Fam184a"
"Airn",0.000634220534850165,1.28936072094761,0.476,0.269,1,"7","Airn"
"Cacna2d11",0.000663221187758885,0.174294368897376,0.69,0.357,1,"7","Cacna2d1"
"Grin2b2",0.000675141678575671,0.616926051073375,1,0.957,1,"7","Grin2b"
"Grin11",0.000691236142325793,0.708076061742361,0.976,0.863,1,"7","Grin1"
"Myt1l1",0.00069224727003101,0.423294054435166,0.976,0.971,1,"7","Myt1l"
"Fam49a1",0.000699085854749906,1.13874910555913,0.429,0.222,1,"7","Fam49a"
"Wwc1",0.000711264830206562,1.03360435029698,0.5,0.277,1,"7","Wwc1"
"Dhcr7",0.00073310198362246,1.59903768593288,0.262,0.102,1,"7","Dhcr7"
"Slc25a14",0.000806441793755682,1.35430409684203,0.286,0.114,1,"7","Slc25a14"
"Atp1a11",0.000869473611376996,1.35627310907737,0.476,0.273,1,"7","Atp1a1"
"Phc21",0.000883325925206864,0.651609880513206,0.833,0.65,1,"7","Phc2"
"Six31",0.000888310145175395,1.46658738990923,0.31,0.135,1,"7","Six3"
"Sema6a2",0.000922575119508297,0.67590644931715,0.595,0.353,1,"7","Sema6a"
"Kirrel32",0.000927622908673894,0.404263502747424,0.952,0.818,1,"7","Kirrel3"
"Wipf31",0.000961432624764502,1.28524997963445,0.357,0.165,1,"7","Wipf3"
"Osbpl81",0.00101128147428077,1.25391923419073,0.524,0.361,1,"7","Osbpl8"
"Rasgrp12",0.00106683231491932,1.3630051371489,0.31,0.135,1,"7","Rasgrp1"
"Cacnb42",0.00113189256767582,0.841132279188883,0.762,0.614,1,"7","Cacnb4"
"Rps6ka21",0.00113378264741188,0.730228097513195,0.667,0.421,1,"7","Rps6ka2"
"Cpne42",0.00116610771305317,1.1384796048502,0.548,0.347,1,"7","Cpne4"
"Cep891",0.00120878262343539,1.20429760088726,0.429,0.241,1,"7","Cep89"
"Shisa91",0.00122872181556754,0.927263624556699,0.69,0.489,1,"7","Shisa9"
"Ssbp22",0.00129857348470654,0.737248586525075,0.786,0.606,1,"7","Ssbp2"
"Kcnj61",0.00132332296553269,0.846509456643333,0.643,0.454,1,"7","Kcnj6"
"Dock41",0.0013561905278399,0.796540327524577,0.762,0.549,1,"7","Dock4"
"Vgll4",0.00144104335526283,1.35737693089165,0.357,0.172,1,"7","Vgll4"
"Lrrc72",0.0014977049675654,0.493277083887403,1,0.954,1,"7","Lrrc7"
"Mpped23",0.00156060289425877,0.767264741154871,0.619,0.407,1,"7","Mpped2"
"Mir9-3hg1",0.00159764037841966,1.40468264567001,0.381,0.199,1,"7","Mir9-3hg"
"Bbs11",0.00165528641897823,1.22534422807646,0.333,0.157,1,"7","Bbs1"
"Rnasel",0.00180850641500752,1.55237624716875,0.262,0.11,1,"7","Rnasel"
"Rnf1692",0.00189824529314987,0.929944204659131,0.595,0.391,1,"7","Rnf169"
"Fam214a",0.00192225813477217,0.994114443480835,0.524,0.327,1,"7","Fam214a"
"Ext11",0.00194045323827138,0.880034237762819,0.595,0.408,1,"7","Ext1"
"Galnt10",0.00195153091223954,1.19464743085354,0.381,0.202,1,"7","Galnt10"
"Kcnj31",0.00196282695600552,1.0981394500002,0.548,0.35,1,"7","Kcnj3"
"B230307C23Rik1",0.00196684733841613,1.01681534755664,0.476,0.281,1,"7","B230307C23Rik"
"Neto11",0.00197349849081932,1.1981491195651,0.524,0.329,1,"7","Neto1"
"Nap1l11",0.00198127642356418,0.957422211369355,0.571,0.388,1,"7","Nap1l1"
"Mical3",0.00205337952444044,0.404203476413887,0.976,0.907,1,"7","Mical3"
"Khdrbs3",0.00217821693009389,0.954333101519833,0.476,0.275,1,"7","Khdrbs3"
"Mef2a",0.00218671799141059,0.949207085034488,0.595,0.438,1,"7","Mef2a"
"Psap1",0.00221191242785767,0.734600196657134,0.714,0.542,1,"7","Psap"
"Trank11",0.0024559700133534,0.613771060837304,0.857,0.732,1,"7","Trank1"
"Svop1",0.0024896538259637,0.480491719595423,0.905,0.734,1,"7","Svop"
"Adgrb11",0.00258149784704992,0.966769470433366,0.619,0.467,1,"7","Adgrb1"
"Lrp11",0.002698940710578,1.18630812994081,0.381,0.206,1,"7","Lrp11"
"Adcy22",0.00273408261603764,0.585838188178019,0.786,0.587,1,"7","Adcy2"
"R3hdm41",0.00281109322276345,1.21791721017639,0.381,0.208,1,"7","R3hdm4"
"Tcf42",0.00291104796901489,0.463464189281344,0.595,0.365,1,"7","Tcf4"
"Prnp",0.00291989370765107,0.976842279012748,0.524,0.305,1,"7","Prnp"
"Rnf167",0.00293719167317594,1.09031077103881,0.31,0.142,1,"7","Rnf167"
"C2cd2l1",0.00306675333365805,1.47148763621237,0.31,0.152,1,"7","C2cd2l"
"Cux11",0.0031490560412127,0.613627491745167,0.69,0.508,1,"7","Cux1"
"Tmtc4",0.00327625762372386,1.32192809488736,0.262,0.115,1,"7","Tmtc4"
"Ptk2",0.00331837639695683,1.07219406487992,0.619,0.506,1,"7","Ptk2"
"Ckb",0.00346432309569948,0.909738525396987,0.548,0.352,1,"7","Ckb"
"Sema6d4",0.00347191152355171,0.554167413878302,0.857,0.652,1,"7","Sema6d"
"Brca2",0.00356749418937673,1.46790167900522,0.262,0.116,1,"7","Brca2"
"Dnm31",0.00418016197345869,0.498120052006569,1,0.908,1,"7","Dnm3"
"Prelid3a",0.00419165127232513,1.1292449556319,0.381,0.207,1,"7","Prelid3a"
"Runx1t13",0.0043100732326623,0.804377836723642,0.548,0.347,1,"7","Runx1t1"
"Rbfox32",0.00447440716113938,0.66361663650988,0.881,0.875,1,"7","Rbfox3"
"Klhl15",0.00457046667115288,1.22502107989706,0.286,0.135,1,"7","Klhl15"
"Fam234b1",0.00462939713925465,1.13703670768345,0.333,0.169,1,"7","Fam234b"
"Ndrg42",0.00470114361444856,0.764503039184492,0.619,0.461,1,"7","Ndrg4"
"A830018L16Rik2",0.00479114877870779,0.660689012586162,0.69,0.506,1,"7","A830018L16Rik"
"Pcbp3",0.00480950676700122,1.13606570959033,0.452,0.297,1,"7","Pcbp3"
"Spock2",0.00491593962189391,0.575364856948511,0.857,0.702,1,"7","Spock2"
"Pik3c3",0.00493502694401742,1.23364156246941,0.286,0.135,1,"7","Pik3c3"
"Lncppara2",0.00502405220808067,1.31099139209101,0.429,0.258,1,"7","Lncppara"
"Gnai1",0.00505640574468512,1.34467287485815,0.357,0.198,1,"7","Gnai1"
"Ash1l",0.00525708904416241,0.529066469924103,0.929,0.808,1,"7","Ash1l"
"C1qtnf4",0.00533447576622768,1.2567083989858,0.31,0.153,1,"7","C1qtnf4"
"Pcdh151",0.00561159131763946,0.282644926790624,0.952,0.827,1,"7","Pcdh15"
"Fam171a2",0.00591723849954317,1.34897557724484,0.333,0.182,1,"7","Fam171a2"
"Camkv1",0.00613967548518548,1.1522488467956,0.452,0.291,1,"7","Camkv"
"Lzts1",0.0061969527678158,1.59691763405851,0.262,0.128,1,"7","Lzts1"
"Kcnb11",0.0064915383665377,0.66372921952456,0.643,0.471,1,"7","Kcnb1"
"Mospd2",0.00650172820474923,1.36007104006092,0.262,0.123,1,"7","Mospd2"
"Frmpd44",0.00661217687465488,0.311716734189206,0.881,0.657,1,"7","Frmpd4"
"Ppp2r5c",0.00675346789354261,0.610178243538079,0.738,0.555,1,"7","Ppp2r5c"
"Ski1",0.00696398577808407,0.766147671768137,0.5,0.317,1,"7","Ski"
"Robo12",0.00699399470557547,0.268799579775623,1,0.922,1,"7","Robo1"
"Rab3gap1",0.0070003684049444,0.763058755310852,0.619,0.469,1,"7","Rab3gap1"
"Syt71",0.00742418331383264,0.753400052251851,0.595,0.453,1,"7","Syt7"
"Kcnq21",0.00744759176107925,0.54735850803753,0.833,0.63,1,"7","Kcnq2"
"Slc2a3",0.00756333740767933,1.02891022637467,0.524,0.356,1,"7","Slc2a3"
"Opcml2",0.00769328178226989,0.320932750964415,1,0.9,1,"7","Opcml"
"Mrtfb1",0.00770343261113203,0.588616770449203,0.762,0.58,1,"7","Mrtfb"
"Arl6ip5",0.00775071331539367,1.6079985535045,0.262,0.131,1,"7","Arl6ip5"
"Cacna1d",0.00781420976097699,0.466891959427455,0.905,0.819,1,"7","Cacna1d"
"Rbfox12",0.00786999272198947,0.206074778051357,1,0.938,1,"7","Rbfox1"
"Ppfia21",0.00807265268734992,0.466587389909229,0.857,0.827,1,"7","Ppfia2"
"Pxylp1",0.00818166162669461,1.52999604150323,0.262,0.13,1,"7","Pxylp1"
"Pde8b1",0.00829941511102816,0.723808139906348,0.643,0.515,1,"7","Pde8b"
"Nhlrc2",0.0085295586398642,1.09725066805896,0.333,0.181,1,"7","Nhlrc2"
"Bcas3",0.00887018030775288,0.773350941103017,0.643,0.526,1,"7","Bcas3"
"Ptpra1",0.00895417100847435,0.720911875451242,0.643,0.498,1,"7","Ptpra"
"Nrxn34",0.00899924151148069,0.270712179872586,1,0.977,1,"7","Nrxn3"
"Tenm33",0.00944548774779372,0.556338086229985,0.833,0.725,1,"7","Tenm3"
"Auts22",0.00958533092352121,0.280493749856357,0.976,0.913,1,"7","Auts2"
"Dnm21",0.00963632391895395,0.813056414667842,0.571,0.423,1,"7","Dnm2"
"Greb1",3.03492509538041e-40,4.47033675224966,0.667,0.058,5.03949312087917e-36,"8","Greb1"
"Frem3",8.97392342446141e-32,5.18388345903223,0.3,0.012,1.49011998463182e-27,"8","Frem3"
"Gm29683",6.10023877513995e-29,4.00583057670652,0.6,0.065,1.01294464861199e-24,"8","Gm29683"
"Gldn",1.29280867434389e-23,3.61540908109964,0.467,0.046,2.14670880374803e-19,"8","Gldn"
"Prlr2",5.08286874304196e-19,2.67490618491135,0.933,0.329,8.44010354782118e-15,"8","Prlr"
"Esr2",2.25060436321781e-18,4.57144022188897,0.3,0.025,3.73712854512317e-14,"8","Esr2"
"Gm42303",2.31703686688595e-15,3.65138837820521,0.3,0.03,3.84743971746413e-11,"8","Gm42303"
"Sox2ot3",1.10125765808577e-14,2.14626964216322,0.933,0.409,1.82863834125143e-10,"8","Sox2ot"
"A830082K12Rik1",1.48049946798659e-14,2.29901916975371,0.6,0.12,2.45836936659173e-10,"8","A830082K12Rik"
"B130024G19Rik",2.91737862660314e-14,2.86751488948677,0.5,0.089,4.84430720947452e-10,"8","B130024G19Rik"
"Pde1c1",9.11140877214066e-12,1.90240338587762,0.767,0.251,1.51294942661396e-07,"8","Pde1c"
"Gda1",1.84305660007892e-10,1.75522418918975,0.633,0.173,3.06039548443104e-06,"8","Gda"
"Cdh24",5.94200159068241e-10,2.53479062089136,0.333,0.056,9.86669364132815e-06,"8","Cdh24"
"Gm303821",9.52341967597369e-10,2.41921493607618,0.567,0.16,1.58136383719543e-05,"8","Gm30382"
"Csmd12",9.89259363418529e-10,0.999761383359904,1,0.98,1.64266517295647e-05,"8","Csmd1"
"Tox2",1.04396146735358e-09,2.11717917794869,0.667,0.232,1.73349801654062e-05,"8","Tox"
"Sox52",1.40967072443672e-09,2.12457763026985,0.633,0.211,2.34075823792717e-05,"8","Sox5"
"Cacna2d33",1.42395877123676e-09,1.76073166968271,0.867,0.461,2.36448353963864e-05,"8","Cacna2d3"
"Ptprt2",1.60946191428754e-09,1.73899384167314,0.9,0.593,2.67251150867446e-05,"8","Ptprt"
"Cadps21",5.70125621617121e-09,2.15607222386938,0.767,0.387,9.46693594695229e-05,"8","Cadps2"
"Ctnna22",7.49616772022786e-09,1.10530012392487,1,0.986,0.000124473864994384,"8","Ctnna2"
"Erbb41",1.04336191739946e-08,1.4730591850999,1,0.666,0.000173250246384181,"8","Erbb4"
"Lhx62",1.48131953694701e-08,1.88010271085513,0.467,0.116,0.000245973109110051,"8","Lhx6"
"Maml21",5.4439305268773e-08,2.23917139798875,0.633,0.242,0.000903964663987975,"8","Maml2"
"Gria13",5.67452029827817e-08,1.08197688101857,1,0.932,0.000942254095529089,"8","Gria1"
"Dchs23",5.75268827624867e-08,1.73102449431842,0.7,0.272,0.000955233888271092,"8","Dchs2"
"Dlx1",7.57175798358924e-08,2.16960932805011,0.433,0.116,0.00125729041317499,"8","Dlx1"
"Cdh42",1.08962940581734e-07,1.50293991651694,0.9,0.567,0.0018093296283597,"8","Cdh4"
"Fndc12",1.4514506969274e-07,1.74692212119863,0.533,0.17,0.00241013388224794,"8","Fndc1"
"Grm83",1.47331047930925e-07,1.40615598051065,0.8,0.36,0.00244643205089302,"8","Grm8"
"Calb1",1.51373322014426e-07,2.15470243362029,0.433,0.116,0.00251355401204955,"8","Calb1"
"Frmd61",1.6086544614557e-07,2.01395845758992,0.4,0.101,0.00267117073324719,"8","Frmd6"
"Tcf43",1.89630233138204e-07,1.60875531841565,0.767,0.363,0.00314881002125987,"8","Tcf4"
"Negr11",2.51956966531252e-07,0.90273603000482,1,0.983,0.00418374542925145,"8","Negr1"
"March32",3.0230795796638e-07,2.0731976609646,0.6,0.258,0.00501982364203173,"8","March3"
"Pcdh71",3.52826103328644e-07,1.51726257084065,0.933,0.77,0.00585867744577214,"8","Pcdh7"
"Grik12",3.92700780928999e-07,1.89292572893573,0.8,0.58,0.00652079646732602,"8","Grik1"
"Rps6ka5",4.96793676808121e-07,1.53197071438645,0.6,0.212,0.00824925900339885,"8","Rps6ka5"
"T2",5.12394328275996e-07,1.95122270224196,0.4,0.107,0.00850830782102292,"8","T2"
"Gm268713",5.93355149003462e-07,0.815813582500149,1,0.88,0.00985266224920248,"8","Gm26871"
"Col25a11",5.99948633828097e-07,1.41524280180143,0.733,0.339,0.00996214706471555,"8","Col25a1"
"Nrxn35",6.44479840939059e-07,0.91028497581673,1,0.977,0.0107015877587931,"8","Nrxn3"
"Sox2",1.25802570108151e-06,2.21425710807575,0.267,0.054,0.0208895167664585,"8","Sox2"
"Pip5k1b",1.30066480318785e-06,1.58737420448304,0.733,0.412,0.0215975390569343,"8","Pip5k1b"
"Anks1b3",1.33047697292566e-06,0.601069424889652,1,0.994,0.0220925701354306,"8","Anks1b"
"Kcnq31",1.83886295709388e-06,0.966317971945485,0.967,0.717,0.0305343194025439,"8","Kcnq3"
"Lsamp2",1.88619697097816e-06,0.899063911842237,1,0.995,0.0313203007030924,"8","Lsamp"
"Slc8a12",2.20141835184647e-06,1.18466483282101,0.933,0.834,0.0365545517324107,"8","Slc8a1"
"Unc5b",2.27529002374847e-06,2.13948933967378,0.267,0.056,0.0377811908443434,"8","Unc5b"
"Csgalnact11",2.40640662554083e-06,2.16812938771768,0.467,0.16,0.0399583820171056,"8","Csgalnact1"
"Sgcz2",2.44232615884175e-06,1.17897442712048,0.967,0.854,0.0405548258675673,"8","Sgcz"
"Zdhhc143",3.46669699867857e-06,1.30840581605517,0.833,0.457,0.0575645036630577,"8","Zdhhc14"
"Atl2",4.069565628172e-06,1.52147687288573,0.5,0.169,0.0675751372557961,"8","Atl2"
"Ust",4.27185571313135e-06,1.94786926713215,0.333,0.088,0.0709341641165461,"8","Ust"
"Cers63",5.77429360043912e-06,1.21934264736299,0.833,0.491,0.0958821452352916,"8","Cers6"
"Gm174941",5.87758359273429e-06,1.51956316669779,0.533,0.195,0.0975972755573528,"8","Gm17494"
"Gpr1551",6.00186223256438e-06,1.81631269858916,0.467,0.161,0.0996609223717316,"8","Gpr155"
"Slc35f41",7.92165734577479e-06,1.35191973385012,0.8,0.48,0.13153912022659,"8","Slc35f4"
"Nlgn13",8.94736019009209e-06,0.804350982572276,1,0.962,0.148570915956479,"8","Nlgn1"
"Trpc6",9.06076781419473e-06,2.91186026997118,0.267,0.066,0.150454049554704,"8","Trpc6"
"Pde1a3",9.12233701754979e-06,1.00963685163983,0.933,0.519,0.151476406176414,"8","Pde1a"
"B3gnt2",1.14317611939564e-05,2.14520299086817,0.4,0.135,0.189824394625646,"8","B3gnt2"
"Adgrl21",1.28646565755638e-05,1.47821847244494,0.7,0.353,0.213617622437236,"8","Adgrl2"
"Tmem178b",1.42311964384384e-05,0.662006402484556,1,0.92,0.23630901686027,"8","Tmem178b"
"Sox1ot2",1.43133860143981e-05,1.29149243311883,0.467,0.155,0.23767377476908,"8","Sox1ot"
"Togaram21",1.55274545506589e-05,2.32883179494333,0.333,0.1,0.25783338281369,"8","Togaram2"
"Hcn1",1.55358706459546e-05,1.60558029442529,0.733,0.444,0.257973132076075,"8","Hcn1"
"Sncaip1",1.66267875846518e-05,1.58445047550274,0.567,0.238,0.276087807843144,"8","Sncaip"
"B3galt11",1.7091139057471e-05,1.14120479176756,0.933,0.707,0.283798364049306,"8","B3galt1"
"Pbdc1",2.2164380476142e-05,1.95951067356754,0.333,0.096,0.368039537806338,"8","Pbdc1"
"Apoe",2.31903251080662e-05,2.07535900225406,0.3,0.081,0.38507534841944,"8","Apoe"
"Nkain23",2.53065192164551e-05,0.5654331762325,1,0.968,0.420214751589238,"8","Nkain2"
"Grik21",2.68996704334337e-05,0.855318881515607,1,0.94,0.446669027547166,"8","Grik2"
"Lima11",2.73438257091377e-05,1.45143334598852,0.433,0.147,0.454044225900231,"8","Lima1"
"Tmem132d2",2.99051861743436e-05,1.10011510133963,0.733,0.401,0.496575616424975,"8","Tmem132d"
"Nr2f1",3.39173606534847e-05,1.79156603625347,0.267,0.067,0.563197773651114,"8","Nr2f1"
"Eda2",3.7283366848785e-05,1.48092374891262,0.567,0.253,0.619090306524074,"8","Eda"
"Bicc1",4.75502139995225e-05,1.33839340808786,0.467,0.172,0.78957130346207,"8","Bicc1"
"Chic2",5.09709078019398e-05,1.44511562223204,0.433,0.153,0.84637192405121,"8","Chic2"
"Zbtb201",5.16541433814056e-05,1.12235648179123,0.867,0.692,0.85771705084824,"8","Zbtb20"
"Dpyd3",5.8221126268125e-05,0.952030708446718,0.767,0.457,0.966761801682215,"8","Dpyd"
"Ank21",5.91437263295297e-05,0.423921649011252,1,0.998,0.98208157570184,"8","Ank2"
"Ppp3ca2",6.80227635867074e-05,0.951702401345592,0.933,0.761,1,"8","Ppp3ca"
"Erc21",8.779403777451e-05,0.609182653983418,0.967,0.964,1,"8","Erc2"
"Dlx6os12",8.8162999280625e-05,1.66211478479827,0.5,0.232,1,"8","Dlx6os1"
"Brinp31",9.68539507875222e-05,0.900576658172177,0.933,0.717,1,"8","Brinp3"
"4933412O06Rik",0.000101832344328048,1.92649561633958,0.3,0.091,1,"8","4933412O06Rik"
"P4ha2",0.000104142166036517,1.50440335952679,0.367,0.122,1,"8","P4ha2"
"Sh3rf11",0.000105672185666174,1.73580276473146,0.467,0.219,1,"8","Sh3rf1"
"Srsf12",0.000105758699127465,1.57144022188897,0.367,0.124,1,"8","Srsf12"
"Esr1",0.000105890162197265,1.54002726925751,0.367,0.126,1,"8","Esr1"
"Kcnd22",0.000111408757339213,0.742996240923825,0.933,0.946,1,"8","Kcnd2"
"Rbfox13",0.000121622200995002,0.761896475047047,1,0.938,1,"8","Rbfox1"
"Tma16",0.000129450998327663,1.96665274281156,0.267,0.076,1,"8","Tma16"
"Dock102",0.000137924673564658,1.30368773008913,0.867,0.643,1,"8","Dock10"
"Sez6l4",0.000153137402694332,0.762099127312803,0.933,0.679,1,"8","Sez6l"
"Eif1",0.000155183544230893,1.36862333888928,0.4,0.143,1,"8","Eif1"
"Galnt71",0.0001571423158719,1.54907240886051,0.533,0.254,1,"8","Galnt7"
"Adgrl31",0.000160103816882392,0.733329991741387,1,0.862,1,"8","Adgrl3"
"Aldh3a2",0.000162323476907208,1.80986685299642,0.367,0.132,1,"8","Aldh3a2"
"Lpgat1",0.000165223164637629,0.841148065104032,0.8,0.437,1,"8","Lpgat1"
"Dgkg2",0.000174410749223131,0.711552920967376,0.867,0.506,1,"8","Dgkg"
"Arhgap261",0.000191063862267914,1.02199577665534,0.867,0.6,1,"8","Arhgap26"
"Nell23",0.00021476821873711,0.908379701236222,0.7,0.384,1,"8","Nell2"
"Bmp1",0.000218563949411361,1.8138188431006,0.333,0.115,1,"8","Bmp1"
"Unc5d2",0.000252123329461579,0.90124767446136,0.967,0.865,1,"8","Unc5d"
"Greb1l2",0.000259478574649853,1.07678529504536,0.667,0.362,1,"8","Greb1l"
"Zfp804a2",0.000264375140517897,1.18063362168498,0.7,0.453,1,"8","Zfp804a"
"Sipa1l12",0.000279650104192243,0.782304466395901,0.867,0.565,1,"8","Sipa1l1"
"Gm295141",0.000311682461634194,1.35099344486749,0.5,0.221,1,"8","Gm29514"
"Rbm3",0.00031710119776798,1.37804476942201,0.433,0.175,1,"8","Rbm3"
"Numbl",0.000320236009378079,1.27699286342371,0.5,0.211,1,"8","Numbl"
"Htr42",0.000323648108560587,1.231350197868,0.533,0.257,1,"8","Htr4"
"Mtmr71",0.000338535889205921,1.25175557192469,0.633,0.346,1,"8","Mtmr7"
"Mical21",0.000338714213822178,1.1636826686281,0.633,0.358,1,"8","Mical2"
"Nos1ap2",0.000341998549981416,1.24812280497058,0.633,0.39,1,"8","Nos1ap"
"Lrp1b4",0.000342378664513556,0.677002153470225,1,0.966,1,"8","Lrp1b"
"5031425E22Rik",0.000377696488019862,0.973404359239285,0.7,0.403,1,"8","5031425E22Rik"
"D1Ertd622e",0.000389008365410113,1.75761870433013,0.267,0.082,1,"8","D1Ertd622e"
"Dnm32",0.000391723484008778,0.647036924386262,0.933,0.911,1,"8","Dnm3"
"Kif26b1",0.000416174183497185,1.04834145161558,0.7,0.391,1,"8","Kif26b"
"Il1rapl12",0.000425659001720918,0.725031818308631,0.967,0.913,1,"8","Il1rapl1"
"Syn2",0.000428724042241698,1.04092550519019,0.767,0.47,1,"8","Syn2"
"Dync1i1",0.000530387951768127,0.721049256174095,0.9,0.666,1,"8","Dync1i1"
"Snx12",0.000533011590035142,1.31636710175786,0.367,0.136,1,"8","Snx12"
"Pcgf51",0.000567043409761286,0.96471493857007,0.667,0.406,1,"8","Pcgf5"
"Lmo31",0.000567423389693236,1.67515654413816,0.3,0.106,1,"8","Lmo3"
"Camsap2",0.00057477755287043,1.00967109918682,0.633,0.343,1,"8","Camsap2"
"Qk1",0.000586012464102501,1.67882482390329,0.467,0.221,1,"8","Qk"
"Zfp8311",0.000589439319548965,1.46963794136611,0.267,0.083,1,"8","Zfp831"
"Dtx4",0.000594899003417165,2.28733480764517,0.267,0.088,1,"8","Dtx4"
"Glra1",0.000606044172815595,1.54725883848858,0.267,0.085,1,"8","Glra1"
"Dcun1d4",0.000612336036422615,1.1628218435044,0.467,0.203,1,"8","Dcun1d4"
"Lrrc491",0.000661331642596838,0.976203535594501,0.7,0.481,1,"8","Lrrc49"
"Czib",0.00069555228590714,1.38687048119609,0.4,0.162,1,"8","Czib"
"Dlgap13",0.000699424834102227,0.488995486573677,1,0.959,1,"8","Dlgap1"
"Syt15",0.000709803103957636,0.491605858039061,1,0.952,1,"8","Syt1"
"Sdc2",0.000722362863138942,1.28043194739048,0.467,0.215,1,"8","Sdc2"
"Mfsd14b",0.000725845756106045,1.63402475926699,0.333,0.127,1,"8","Mfsd14b"
"Opcml3",0.000834375490975116,0.641380429827561,0.967,0.902,1,"8","Opcml"
"Kcnip43",0.000839743502549189,0.649302154989654,0.967,0.953,1,"8","Kcnip4"
"Siah31",0.000882847456479148,1.68244431387336,0.367,0.147,1,"8","Siah3"
"Plekhg5",0.000890182640522461,1.6447246479242,0.4,0.174,1,"8","Plekhg5"
"Pafah1b2",0.00090526478443784,1.42899595686876,0.367,0.148,1,"8","Pafah1b2"
"Kcnip12",0.000959844067710369,0.708310532604119,0.933,0.596,1,"8","Kcnip1"
"Khdrbs31",0.000998355774953638,1.13696934769526,0.533,0.275,1,"8","Khdrbs3"
"Gabra51",0.00100913838183885,1.11092018747701,0.5,0.245,1,"8","Gabra5"
"Ptbp2",0.00107212733309423,0.785516991580667,0.733,0.422,1,"8","Ptbp2"
"Cpne82",0.00107972838710285,1.20889534704031,0.5,0.242,1,"8","Cpne8"
"Nek102",0.00112483707567257,1.26800408019646,0.4,0.17,1,"8","Nek10"
"Ptprg1",0.00112729173347292,0.804085886657748,0.9,0.756,1,"8","Ptprg"
"Npas33",0.00114595823903535,1.29514021013397,0.6,0.402,1,"8","Npas3"
"Trim24",0.00116999345020974,1.27219187715989,0.533,0.297,1,"8","Trim24"
