"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Group"
"GO:0044319","wound healing, spreading of cells","8/1496","41/25730",0.195121951219512,3.35594104604148,3.75100329916225,0.00219133940951474,0.0141315304539778,0.010119155042684,"76499/76707/93742/19211/56363/56717/232906/11848",8,"ADP_H_vs_ADP_N"
"GO:0061744","motor behavior","8/1496","41/25730",0.195121951219512,3.35594104604148,3.75100329916225,0.00219133940951474,0.0141315304539778,0.010119155042684,"14402/320772/66797/14042/110862/17993/245944/110532",8,"ADP_H_vs_ADP_N"
"GO:0044065","regulation of respiratory system process","5/1496","17/25730",0.294117647058824,5.05858760616546,4.15898840007044,0.00226678520937691,0.0144631042157771,0.0103565848323773,"14660/192167/26383/17257/18516",5,"ADP_H_vs_ADP_N"
"GO:0090158","endoplasmic reticulum membrane organization","5/1496","17/25730",0.294117647058824,5.05858760616546,4.15898840007044,0.00226678520937691,0.0144631042157771,0.0103565848323773,"20168/104001/54208/73991/71116",5,"ADP_H_vs_ADP_N"
"GO:1903358","regulation of Golgi organization","5/1496","17/25730",0.294117647058824,5.05858760616546,4.15898840007044,0.00226678520937691,0.0144631042157771,0.0103565848323773,"71617/26413/83679/71116/26395",5,"ADP_H_vs_ADP_N"
"GO:0019233","sensory perception of pain","15/1496","113/25730",0.132743362831858,2.28307936207468,3.39620037516393,0.00230251437466131,0.0146519108967549,0.010491783499226,"23859/20269/26383/20265/14816/270190/16508/26413/20274/14823/17257/230085/12290/14360/20273",15,"ADP_H_vs_ADP_N"
"GO:0048545","response to steroid hormone","35/1496","362/25730",0.0966850828729282,1.66290587053505,3.15593270674011,0.00230449106221805,0.0146519108967549,0.010491783499226,"108655/69726/94186/17999/224829/17978/76804/19777/110784/56637/26381/14400/19211/93686/21372/12876/17344/70315/53416/77128/17250/72068/12314/67040/18667/328572/22215/245944/13982/84092/26395/67490/22196/20564/11848",35,"ADP_H_vs_ADP_N"
"GO:1904645","response to amyloid-beta","9/1496","51/25730",0.176470588235294,3.03515256369928,3.61457885952758,0.00246117192268254,0.0155567891542256,0.0111397390346805,"12287/11820/16001/56637/17250/19122/12293/13838/14360",9,"ADP_H_vs_ADP_N"
"GO:0071872","cellular response to epinephrine stimulus","4/1496","11/25730",0.363636363636364,6.25425376762275,4.33056983198284,0.00269969383309802,0.0167553124052525,0.0119979647335106,"18578/238161/238871/381290",4,"ADP_H_vs_ADP_N"
"GO:0097090","presynaptic membrane organization","4/1496","11/25730",0.363636363636364,6.25425376762275,4.33056983198284,0.00269969383309802,0.0167553124052525,0.0119979647335106,"192167/331461/243499/19211",4,"ADP_H_vs_ADP_N"
"GO:0010721","negative regulation of cell development","31/1496","313/25730",0.0990415335463259,1.70343493191642,3.11099027823906,0.00276148791333845,0.0171155377878197,0.0122559110690741,"19055/29869/319817/14083/18015/56710/56637/320191/381305/19211/76089/20563/214968/18186/16579/17257/21960/17756/360213/20983/52822/269023/234515/235106/22067/19645/20666/65254/14168/20187/99982",31,"ADP_H_vs_ADP_N"
"GO:1900544","positive regulation of purine nucleotide metabolic process","9/1496","52/25730",0.173076923076923,2.9767842451666,3.54523513023157,0.00282551149985045,0.0174325692422436,0.0124829275589844,"78830/56490/11820/16337/11863/56717/74370/26395/98496",9,"ADP_H_vs_ADP_N"
"GO:0071453","cellular response to oxygen levels","23/1496","211/25730",0.109004739336493,1.87479407963099,3.17015090084506,0.0028413183306238,0.0175101494846293,0.0125384803884183,"108155/54418/12877/67579/16508/19211/110893/64602/64930/17993/56717/20020/11909/328572/13838/228026/74370/26395/231207/22359/11964/74769/14688",23,"ADP_H_vs_ADP_N"
"GO:0001967","suckling behavior","5/1496","18/25730",0.277777777777778,4.77755496137849,3.98330730847615,0.0029897616694832,0.0181611747689786,0.0130046596044978,"68795/11820/192285/14660/217843",5,"ADP_H_vs_ADP_N"
"GO:0035384","thioester biosynthetic process","8/1496","43/25730",0.186046511627907,3.19985076483024,3.58703366985731,0.00300060022489124,0.0181611747689786,0.0130046596044978,"107476/18293/64451/170439/14081/228026/29807/235339",8,"ADP_H_vs_ADP_N"
"GO:0051647","nucleus localization","8/1496","43/25730",0.186046511627907,3.19985076483024,3.58703366985731,0.00300060022489124,0.0181611747689786,0.0130046596044978,"14083/67299/320191/24086/12540/18472/77053/13405",8,"ADP_H_vs_ADP_N"
"GO:0071616","acyl-CoA biosynthetic process","8/1496","43/25730",0.186046511627907,3.19985076483024,3.58703366985731,0.00300060022489124,0.0181611747689786,0.0130046596044978,"107476/18293/64451/170439/14081/228026/29807/235339",8,"ADP_H_vs_ADP_N"
"GO:0120161","regulation of cold-induced thermogenesis","18/1496","151/25730",0.119205298013245,2.05023550660481,3.21586706621714,0.00301414463142639,0.0182227918174518,0.0130487816809284,"14783/664883/108155/16001/67299/11789/26381/227120/333050/94187/19116/240028/384569/170439/14081/19645/224860/99982",18,"ADP_H_vs_ADP_N"
"GO:1903409","reactive oxygen species biosynthetic process","11/1496","73/25730",0.150684931506849,2.59165995165189,3.38355687007422,0.0031672976674951,0.0190636127386899,0.0136508677248181,"108155/208727/18711/17250/93734/11430/107338/12725/13405/14360/11848",11,"ADP_H_vs_ADP_N"
"GO:0007519","skeletal muscle tissue development","23/1496","213/25730",0.107981220657277,1.85719037935277,3.12116682034166,0.00320029719716372,0.0192408545139133,0.0137777851177619,"19055/108655/66797/79221/18015/208727/246179/270190/16656/74182/16795/56758/286940/19056/75805/67040/13405/328572/245944/19645/20666/227325/11848",23,"ADP_H_vs_ADP_N"
"GO:0032288","myelin assembly","6/1496","26/25730",0.230769230769231,3.96904566022213,3.76329178762649,0.0032175578600328,0.0192804324422541,0.0138061256569875,"12805/18711/13823/75786/14712/103199",6,"ADP_H_vs_ADP_N"
"GO:0002064","epithelial cell development","27/1496","264/25730",0.102272727272727,1.7590088721439,3.0798754001442,0.0032214723724469,0.0192825589409335,0.0138076483773967,"19726/14924/12558/93742/329165/228790/238871/18795/76089/50791/327826/16531/286940/14158/319448/11518/17761/68268/19156/13405/18667/18607/21821/21872/13982/20733/67694",27,"ADP_H_vs_ADP_N"
"GO:0097581","lamellipodium organization","13/1496","96/25730",0.135416666666667,2.32905804367201,3.24142571537315,0.00367843445705211,0.0217938354174229,0.015605896352264,"329165/208727/68732/226251/19277/20563/12540/14158/56717/67804/66713/12554/16412",13,"ADP_H_vs_ADP_N"
"GO:2000404","regulation of T cell migration","9/1496","54/25730",0.166666666666667,2.86653297682709,3.41140720268643,0.0036812551978848,0.0217938354174229,0.015605896352264,"11820/380916/11352/53416/17470/216892/193385/171486/11848",9,"ADP_H_vs_ADP_N"
"GO:0008643","carbohydrate transport","18/1496","154/25730",0.116883116883117,2.01029585387874,3.12433301432339,0.00372676524103919,0.0220203727200457,0.0157681127587358,"14783/16337/20411/74741/109880/74011/64930/18751/242773/18750/17258/13982/76055/20913/237542/98496/12488/12388",18,"ADP_H_vs_ADP_N"
"GO:0003056","regulation of vascular associated smooth muscle contraction","4/1496","12/25730",0.333333333333333,5.73306595365419,4.0745465308209,0.00386436377607843,0.0224425215337876,0.0160704005619749,"238130/68268/26395/11848",4,"ADP_H_vs_ADP_N"
"GO:0099612","protein localization to axon","4/1496","12/25730",0.333333333333333,5.73306595365419,4.0745465308209,0.00386436377607843,0.0224425215337876,0.0160704005619749,"243548/66797/13823/360213",4,"ADP_H_vs_ADP_N"
"GO:0030007","intracellular potassium ion homeostasis","5/1496","19/25730",0.263157894736842,4.52610470025331,3.82012187293428,0.00386540014602619,0.0224425215337876,0.0160704005619749,"11931/108058/22627/16531/11933",5,"ADP_H_vs_ADP_N"
"GO:0043473","pigmentation","15/1496","120/25730",0.125,2.14989973262032,3.13697101016523,0.00412630410491804,0.0236781666698528,0.0169552081028356,"14682/18015/67299/18711/320713/17250/11990/213827/26395/103199/216892/16553/320129/14672/17101",15,"ADP_H_vs_ADP_N"
"GO:0043547","positive regulation of GTPase activity","9/1496","55/25730",0.163636363636364,2.81441419543024,3.34678067102087,0.00417902788465523,0.0238795295898496,0.0170993979069004,"241694/227801/75974/105445/76089/329260/109934/228850/232906",9,"ADP_H_vs_ADP_N"
"GO:0010659","cardiac muscle cell apoptotic process","11/1496","76/25730",0.144736842105263,2.48935758513932,3.23067247076398,0.00435146607397151,0.0247084818896265,0.0176929851953934,"108058/228361/19211/75734/16579/18537/52040/18607/11938/26408/14688",11,"ADP_H_vs_ADP_N"
"GO:0048880","sensory system development","43/1496","487/25730",0.0882956878850103,1.51861500620409,2.87080553189458,0.00437869930176061,0.0248203196489902,0.0177730687808418,"18514/241688/15165/13383/29869/76260/234267/229759/18015/329165/270120/195727/50769/13508/11789/270190/106042/72759/330222/19893/16795/544696/327826/18186/226641/12168/77593/21821/81896/381290/20666/15312/23965/29819/18516/20662/71492/20687/13193/18986/14688/232906/140919",43,"ADP_H_vs_ADP_N"
"GO:0050658","RNA transport","19/1496","169/25730",0.112426035502959,1.93363762933899,3.02550223305161,0.00451483618984752,0.0254759037920875,0.0182425124556887,"69823/12877/66231/75786/72416/225027/21951/22608/71701/66118/73473/54563/66011/15194/381626/23881/432508/74412/20218",19,"ADP_H_vs_ADP_N"
"GO:0001666","response to hypoxia","32/1496","337/25730",0.0949554896142433,1.63315825385995,2.9069322849536,0.00452949254916845,0.0255320095097247,0.0182826880373358,"11931/108155/18015/54418/12877/108058/16508/19211/110893/64602/99237/20541/11863/17257/16531/18751/268860/56717/22027/11909/328572/13838/12325/228026/74370/26395/231207/11864/22359/74769/22042/14688",32,"ADP_H_vs_ADP_N"
"GO:0038179","neurotrophin signaling pathway","8/1496","46/25730",0.173913043478261,2.99116484538479,3.35830007965586,0.00462903282355231,0.0259849438395677,0.0186070204033709,"320150/81907/76089/50791/231876/54673/12488/20662",8,"ADP_H_vs_ADP_N"
"GO:0003179","heart valve morphogenesis","9/1496","56/25730",0.160714285714286,2.76415679908327,3.28359152707313,0.00472779161799813,0.0265118500980288,0.0189843217961459,"17248/268902/20563/56717/12168/19645/22762/20564/11848",9,"ADP_H_vs_ADP_N"
"GO:0006835","dicarboxylic acid transport","15/1496","122/25730",0.122950819672131,2.11465547470851,3.06617851852928,0.004822618977128,0.0268214856253618,0.0192060422897619,"78830/19091/18015/54208/14816/231549/67760/17250/213498/268860/20983/245944/12934/140919/16412",15,"ADP_H_vs_ADP_N"
"GO:0050795","regulation of behavior","15/1496","122/25730",0.122950819672131,2.11465547470851,3.06617851852928,0.004822618977128,0.0268214856253618,0.0192060422897619,"109241/16337/192167/26383/58234/11906/208727/18189/17257/65114/56717/170571/21821/18628/73668",15,"ADP_H_vs_ADP_N"
"GO:0007405","neuroblast proliferation","12/1496","88/25730",0.136363636363636,2.34534516285853,3.14097014330501,0.00486766593928333,0.0270311726542906,0.0193561927326372,"18015/67299/327826/195018/16579/19325/320265/18472/18222/14168/99982/16412",12,"ADP_H_vs_ADP_N"
"GO:0090140","regulation of mitochondrial fission","7/1496","37/25730",0.189189189189189,3.25390229801995,3.40873498865372,0.00489888630140022,0.0270311726542906,0.0193561927326372,"114874/68166/72759/75734/65114/67414/72108",7,"ADP_H_vs_ADP_N"
"GO:0042407","cristae formation","5/1496","20/25730",0.25,4.29979946524064,3.6678891816102,0.00491022224327523,0.0270311726542906,0.0193561927326372,"114896/66075/69597/66098/68316",5,"ADP_H_vs_ADP_N"
"GO:0060562","epithelial tube morphogenesis","37/1496","407/25730",0.0909090909090909,1.56356344190569,2.84739119978005,0.00492927496361294,0.0270810167118573,0.0193918845317751,"18514/108655/13383/13800/94109/18749/269152/14042/12234/58234/211401/106042/12808/170823/11352/381157/23908/18764/20563/21676/99683/18186/225164/64930/100503085/26409/18667/13838/81896/13982/20733/67937/50768/12388/232906/207304/11848",37,"ADP_H_vs_ADP_N"
"GO:0045926","negative regulation of growth","25/1496","247/25730",0.101214574898785,1.74080950009743,2.90666138501908,0.0051030747630113,0.0280074528786547,0.0200552770241526,"108655/29869/14083/56637/11789/19271/19211/20239/20563/214968/18186/17257/21960/17756/360213/12168/28185/77040/19645/19063/14168/11479/20187/229681/20564",25,"ADP_H_vs_ADP_N"
"GO:0009261","ribonucleotide catabolic process","19/1496","171/25730",0.111111111111111,1.9110219845514,2.96974857123619,0.00512800787923317,0.0281158083823948,0.0201328670732732,"56490/18578/11820/76654/16337/108155/218461/238871/208727/68837/18293/11863/56717/328572/14544/57258/74370/76952/270198",19,"ADP_H_vs_ADP_N"
"GO:0015807","L-amino acid transport","13/1496","100/25730",0.13,2.23589572192513,3.07660842017381,0.00523531825547492,0.0285998687670438,0.0204794878514145,"78830/18015/54208/14816/67760/330836/213498/245944/215113/103098/140919/16412/268706",13,"ADP_H_vs_ADP_N"
"GO:0051983","regulation of chromosome segregation","16/1496","135/25730",0.118518518518519,2.03842345018816,3.00558145782588,0.00527221125764082,0.0285998687670438,0.0204794878514145,"80912/72930/11789/80913/17222/329152/68501/77044/22680/13000/66923/19645/12995/231600/71978/52563",16,"ADP_H_vs_ADP_N"
"GO:0034982","mitochondrial protein processing","4/1496","13/25730",0.307692307692308,5.29206088029617,3.84584782445247,0.00532716772862234,0.0285998687670438,0.0204794878514145,"27377/93757/114896/69597",4,"ADP_H_vs_ADP_N"
"GO:0071871","response to epinephrine","4/1496","13/25730",0.307692307692308,5.29206088029617,3.84584782445247,0.00532716772862234,0.0285998687670438,0.0204794878514145,"18578/238161/238871/381290",4,"ADP_H_vs_ADP_N"
"GO:0099538","synaptic signaling via neuropeptide","4/1496","13/25730",0.307692307692308,5.29206088029617,3.84584782445247,0.00532716772862234,0.0285998687670438,0.0204794878514145,"14804/14816/14803/20983",4,"ADP_H_vs_ADP_N"
"GO:0140252","regulation protein catabolic process at postsynapse","4/1496","13/25730",0.307692307692308,5.29206088029617,3.84584782445247,0.00532716772862234,0.0285998687670438,0.0204794878514145,"83814/17999/208650/93765",4,"ADP_H_vs_ADP_N"
"GO:1900407","regulation of cellular response to oxidative stress","6/1496","29/25730",0.206896551724138,3.55845472985432,3.42504611661324,0.00572001490702287,0.0303480124890724,0.021731279893169,"53618/211329/170719/64930/227743/67452",6,"ADP_H_vs_ADP_N"
"GO:0060485","mesenchyme development","31/1496","329/25730",0.0942249240121581,1.62059311151927,2.81477827810162,0.00574684995452706,0.0304605540153357,0.0218118674244847,"50758/17999/17248/17967/52662/14083/14042/12558/20336/268902/56637/106042/225055/26413/19211/18764/214968/226778/21676/18186/12540/56717/12168/67040/20354/13838/18187/15194/99982/56438/13837",31,"ADP_H_vs_ADP_N"
"GO:0000910","cytokinesis","20/1496","186/25730",0.10752688172043,1.849376114082,2.88852919581849,0.00598736973393042,0.0315434326988624,0.0225872835994497,"20336/16001/54418/75914/54138/78610/11789/68166/74302/12540/73139/66482/12314/54673/66713/84092/107371/56194/16553/11848",20,"ADP_H_vs_ADP_N"
"GO:0098586","cellular response to virus","9/1496","58/25730",0.155172413793103,2.66884104739074,3.16128620711414,0.00599191291252159,0.0315434326988624,0.0225872835994497,"14042/56048/66878/107338/56417/12675/11909/28185/18033",9,"ADP_H_vs_ADP_N"
"GO:0031987","locomotion involved in locomotory behavior","5/1496","21/25730",0.238095238095238,4.09504710975299,3.52532383674273,0.00614050940650328,0.0318917923825774,0.0228367332724071,"319387/17257/65114/19056/53901",5,"ADP_H_vs_ADP_N"
"GO:0060134","prepulse inhibition","5/1496","21/25730",0.238095238095238,4.09504710975299,3.52532383674273,0.00614050940650328,0.0318917923825774,0.0228367332724071,"14804/66797/12386/18189/19211",5,"ADP_H_vs_ADP_N"
"GO:0097401","synaptic vesicle lumen acidification","5/1496","21/25730",0.238095238095238,4.09504710975299,3.52532383674273,0.00614050940650328,0.0318917923825774,0.0228367332724071,"11984/11966/12725/108664/11964",5,"ADP_H_vs_ADP_N"
"GO:0090132","epithelium migration","14/1496","115/25730",0.121739130434783,2.09381539176936,2.92085816790673,0.00691055737779683,0.0353489039806661,0.0253122647355313,"76499/19270/76707/14083/54357/70097/11789/26921/19211/212307/11855/56717/12339/12168",14,"ADP_H_vs_ADP_N"
